matrixId,caseId,surface,category,tier,locale,expectedOutcome,mustFailClosedOnMissingEvidence,requiresHumanReview,minSourceFamilies,status,matrixFingerprint
lens_pdf-014-osint_report-unicode_and_symbols::basic::de,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,c2f4a07c3d71829fa9197ed0978418cdf647b5593a5b3c7856e9c98670a4d62b
lens_pdf-014-osint_report-unicode_and_symbols::pro::pl,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,86ee55c43d2e70ab6e1854740fcfb255c62e55bdbffa8a5bf6d0ba0f20fd08c1
lens_pdf-014-osint_report-unicode_and_symbols::pro::en,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,244e58e852c54c9e20f825f5c848403261d044af3e1d0263856edf89535a9596
lens_pdf-014-osint_report-unicode_and_symbols::pro::de,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,63c76a31eaeaa586724303c7b87379a9f07c72d498fc93e5b55636e962c27def
lens_pdf-014-osint_report-unicode_and_symbols::advanced::pl,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,a62ed1d537df2f709f9c23f9a13d84c2ae5f99d0d809016bed9660f860142555
lens_pdf-014-osint_report-unicode_and_symbols::advanced::en,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,914a8d538dc7919f044c3f52bcdfa0d9cdf01ef86fafbbae17facddb04345a0e
lens_pdf-014-osint_report-unicode_and_symbols::advanced::de,lens_pdf-014-osint_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,ee8d9620c3f4f1742043ef4853e663e6c235fe572fe828b40b8c1f9a1c571739
lens_pdf-015-osint_report-complete_sources::basic::pl,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,a3c107a8c1dc022717dedd572f1a0389c079f9555ca11def71d63d06152e1aa0
lens_pdf-015-osint_report-complete_sources::basic::en,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,e25bc9ac99be94a2c1274ce77f90058e7ec6c6770c128c370bca6f3ae9033652
lens_pdf-015-osint_report-complete_sources::basic::de,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,3d35d85dd75e8fb011b86c9f64dcdb5c32476be85d8ac0c7b69321940426631c
lens_pdf-015-osint_report-complete_sources::pro::pl,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e0e31e41621f44a5041653f376e6b2777abc33a3880e969085f632a93244cd3f
lens_pdf-015-osint_report-complete_sources::pro::en,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,1ff52324b3c34654e2b10c8ae80ec575b6a8869c51a17502c7fc71766a5875eb
lens_pdf-015-osint_report-complete_sources::pro::de,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,6a49e863b9013565600393f0c95c596dbfc420553e53d14e493a6e6520d57b59
lens_pdf-015-osint_report-complete_sources::advanced::pl,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,2157bee43ba17a488fe0afff62ab7315e5f8ce2840ebdcaecaa4471a5872def4
lens_pdf-015-osint_report-complete_sources::advanced::en,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,7feae2d65f7681f27f2c2fa6011c998adc047b3935a83cc626a127ce8a1c038b
lens_pdf-015-osint_report-complete_sources::advanced::de,lens_pdf-015-osint_report-complete_sources,lens_pdf,complete_sources,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,575b8c40398e11299bee95538998b175bc716a7b5b1218f90ac16abb4948ae2e
lens_pdf-016-issuer_report-unicode_and_symbols::basic::pl,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,38ffdc461fc90b09e983fa187f53dcf9daaf27a287565e71afc91734f68635e0
lens_pdf-016-issuer_report-unicode_and_symbols::basic::en,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,d0b74c0eb8e8edf461d3fb164ad4ba6f8c38a4eaf1c94d58e799388d579111e1
lens_pdf-016-issuer_report-unicode_and_symbols::basic::de,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,d00ddc6c16b1d99e6edefb28dbfdbfb2004860d7837e7ff9811bbd91d836b74d
lens_pdf-016-issuer_report-unicode_and_symbols::pro::pl,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,660200acdc8d52a76272caaef364aadc45bd1b68839a5a17584cc4e54ef028c3
lens_pdf-016-issuer_report-unicode_and_symbols::pro::en,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,e465bdeee94e69c4b7da20056af0c4c21496f5499804a7db413ce2681fd6e50b
lens_pdf-016-issuer_report-unicode_and_symbols::pro::de,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,9c936e0cbb33ba255e3bc3d4a7d6522c796d3f8ac3c1abe88cb094fadcecf066
lens_pdf-016-issuer_report-unicode_and_symbols::advanced::pl,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,214541c296abed33f59ce40b30faba18da3bc99646eca3985bd480eb8617577c
lens_pdf-016-issuer_report-unicode_and_symbols::advanced::en,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,985eac92fa1c2fb3677dc84666495ebaa5fc8e16af0e5363cc358e365057ad64
lens_pdf-016-issuer_report-unicode_and_symbols::advanced::de,lens_pdf-016-issuer_report-unicode_and_symbols,lens_pdf,unicode_and_symbols,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,708403b3414a0a203130b0bdbdc10b8894428a6505043b2e63df8bae0ea913e5
lens_pdf-017-issuer_report-complete_sources::basic::pl,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,722aa57c5ee8b0f8b9243a4f24972c1d1ef48bf6af2c0049ccfcf357515fd8a2
lens_pdf-017-issuer_report-complete_sources::basic::en,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,3d86cf1cba8c544aff18ae9fb738bf7c702dfe6fdb0fef5cea4d7c40f8c3a11d
lens_pdf-017-issuer_report-complete_sources::basic::de,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,7bd7de0d4a925e62edd8dbd9205f4ee015ec2fcd17f65cf4c1e047d6660f17ff
lens_pdf-017-issuer_report-complete_sources::pro::pl,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e71a07e87358ec547f8f88722ad31428e50954e50fb78203912f4655218a938a
lens_pdf-017-issuer_report-complete_sources::pro::en,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,b54aa631cc12c9ee3f38abc7325718e38d0ea7628fbf70c58e9217e8c01e6468
lens_pdf-017-issuer_report-complete_sources::pro::de,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,e3a90313b84faf4cb8956987764b09bc31d951f62ab9957c5132711c308bddef
lens_pdf-017-issuer_report-complete_sources::advanced::pl,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,5b9af4f3a53304b0e504ff24bef7222051d883ee362e6248f9ff7e2b0e476ab0
lens_pdf-017-issuer_report-complete_sources::advanced::en,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,85f43ad17f1820d9d29eac1f37f90dc40a4092873daeedce5650b5ce13fac88c
lens_pdf-017-issuer_report-complete_sources::advanced::de,lens_pdf-017-issuer_report-complete_sources,lens_pdf,complete_sources,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,1ff75923e7932ed9f447a54f4169d03d7129f567066048fa560df21b0d1b5ef6
lens_pdf-018-issuer_report-one_source_missing::basic::pl,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,ea6544f85898e5a5ae4c5b90d7adc1501a0dba0b8b26c33fccd8f98948766a93
lens_pdf-018-issuer_report-one_source_missing::basic::en,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,ac279e92992ea2746cbb0b75a03227f844c4b2cb8597454fb15478e8bf5ab4d6
lens_pdf-018-issuer_report-one_source_missing::basic::de,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,f911fd3f3968dc42e6922bbc6702cf17174ef49fcdd183aa1f9141f8e87dd336
lens_pdf-018-issuer_report-one_source_missing::pro::pl,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,bb37dae971be1b94a0415401c255a9508e28bc14612b5d8e59e47edd33b7a268
lens_pdf-018-issuer_report-one_source_missing::pro::en,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,a12dc51ef036c3b8aea68dc0e76ca046aa805bb36c1f7597c8d4498373f9926f
lens_pdf-018-issuer_report-one_source_missing::pro::de,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,a087fd4e81fbc0aef4ead5aae01cb7025a9ef16fb0dbb6c74a717eafac11e9e5
lens_pdf-018-issuer_report-one_source_missing::advanced::pl,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,7dfa2c265b1cd5de1e49c97e416b779a6e2a76639595989f930eb20fdf13cef4
lens_pdf-018-issuer_report-one_source_missing::advanced::en,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,fb14d753156e9ce6e34454ce81d693a7b8e64510a680be3eccc7d026e855b6d0
lens_pdf-018-issuer_report-one_source_missing::advanced::de,lens_pdf-018-issuer_report-one_source_missing,lens_pdf,one_source_missing,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,264f4977b9031b05df920d3bf7912188da08d8c7007522b79b194b2cad9c1cf4
lens_pdf-019-issuer_report-two_sources_conflict::basic::pl,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,7c4c2c38b301b3ffffac2fe85fdf4d4117db3fdb5ce0a7e9ef59eb56bba9bf90
lens_pdf-019-issuer_report-two_sources_conflict::basic::en,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,28be1c72ad3bd3e9f2e52674a57bb3e021807c786e83fd1f7983d232ffe405d0
lens_pdf-019-issuer_report-two_sources_conflict::basic::de,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,4ebd634d98f0aad614786ecb096bb6000f124225b049f8769ab3d8096213494f
lens_pdf-019-issuer_report-two_sources_conflict::pro::pl,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e668502162cde59500dece3ded927aa1e23e55137c8fad408c6217435d011d7d
lens_pdf-019-issuer_report-two_sources_conflict::pro::en,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,c3b392576df01668f71dd2ceff78360ccd39924e665c94430ebb5e83f646c5f8
lens_pdf-019-issuer_report-two_sources_conflict::pro::de,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,ecfc889a7ae69b547b4cce33518974f520c75befe36ee57ab41b75691e8b13b1
lens_pdf-019-issuer_report-two_sources_conflict::advanced::pl,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,5853c1cecdecec4e3ac1bec13d74bf11f1342ed3b16ec9f51d50607b471f243f
lens_pdf-019-issuer_report-two_sources_conflict::advanced::en,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,c57a1970e1c5315f91c5983f506b7721c8b8c0a4cd3c72068b9ad9cbd8d6a71d
lens_pdf-019-issuer_report-two_sources_conflict::advanced::de,lens_pdf-019-issuer_report-two_sources_conflict,lens_pdf,two_sources_conflict,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,3a355e91a6cdc8e0a5a210659b38c6a9cdc7b01f90252459d6e7ec650eb199ee
lens_pdf-020-issuer_report-stale_primary::basic::pl,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,e3ea3f954218388be8454b5b2655719d2369c064a1bf32c371b1208edc1a69c4
lens_pdf-020-issuer_report-stale_primary::basic::en,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,3ebc3173fe3cc087aaecae9c44c309038c032f4258939a01a54b5b04b9c011e9
lens_pdf-020-issuer_report-stale_primary::basic::de,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,399f60b680f06f4ab555390ca1893acf107a5c07a208a5a744dfad0bacc0db5a
lens_pdf-020-issuer_report-stale_primary::pro::pl,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,ca4a927f52f84ea9c357be14f8e6a021e2329bbf65b7c6833a2f0331dd60340e
lens_pdf-020-issuer_report-stale_primary::pro::en,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,95be53ecd54eb4c7bbc722c4714eed6835731208affcf7593080ebd620bf4be4
lens_pdf-020-issuer_report-stale_primary::pro::de,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,14cb93ac35410da85a311d7843cdeb5b5a4d32ec82d9560616a8b37c3baf76bd
lens_pdf-020-issuer_report-stale_primary::advanced::pl,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,2caa66e88d4b9b2afd89a9869bbe539cff0b462c106815c7f88223bb1c095d15
lens_pdf-020-issuer_report-stale_primary::advanced::en,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,62133c085e86ee3f82d017e8178b49bc848143b494a490c547ea9f04a3b3b427
lens_pdf-020-issuer_report-stale_primary::advanced::de,lens_pdf-020-issuer_report-stale_primary,lens_pdf,stale_primary,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,06222951cb0af53efa718a789f310011329314ef5c1eaf8b75dddf8eb1679c2b
lens_pdf-021-incident_report-two_sources_conflict::basic::pl,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,f944e4251b9e94596db44e84f0004d274b2bc1bb75a251c1196243b0658c2c14
lens_pdf-021-incident_report-two_sources_conflict::basic::en,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,9a35da437bd69c277d364dd88c960e34409b6c3497cdcf33bff94392a3c473c9
lens_pdf-021-incident_report-two_sources_conflict::basic::de,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,026ae0657c4d015841c581d39aa9d0833b9a395f0a3664ef7621f54225efd686
lens_pdf-021-incident_report-two_sources_conflict::pro::pl,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e3e4f41f61b2a8c1c75768a3435695630451abcd6c9ccd1d0b6ad887021d649d
lens_pdf-021-incident_report-two_sources_conflict::pro::en,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,5bbd9b062b5223cbd78accf5dcc0170a5b6d57af68ae475cddbd585899abf50f
lens_pdf-021-incident_report-two_sources_conflict::pro::de,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,0bcce399b800fed6b758927c54a454d29f8ac31131de47793f6e45a0018c9c97
lens_pdf-021-incident_report-two_sources_conflict::advanced::pl,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,ae1396e4bfb8d76e91bc41b58e3c7290a59f6e746eb37d15e6d2459703c6c745
lens_pdf-021-incident_report-two_sources_conflict::advanced::en,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,dc50d325e63cc530859b409a70162f2b78b52a8c8c3c606b6eee1b8c388eb62c
lens_pdf-021-incident_report-two_sources_conflict::advanced::de,lens_pdf-021-incident_report-two_sources_conflict,lens_pdf,two_sources_conflict,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,7bcdf9eed279caaadb5c126db6425cbb80330736891e99642098acee6db11205
lens_pdf-022-incident_report-stale_primary::basic::pl,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,d9a02cbfb0598f8ae8a8dab541c1cedabf232d1aef81d2f7644655d9ff97c565
lens_pdf-022-incident_report-stale_primary::basic::en,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,5b7dea17677abfacbf4b9f3633d180d6012eedd6388caeab4334eac185e5cdd2
lens_pdf-022-incident_report-stale_primary::basic::de,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,750e2f222f89d1517dd4025c6ff5f509183b5a16bf66e1b77e7e80949df73fd4
lens_pdf-022-incident_report-stale_primary::pro::pl,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,cc1a4c54e59515ba2bea449a45b4e0f1eeab16f70e0d59ef3d73c1cab8a2da38
lens_pdf-022-incident_report-stale_primary::pro::en,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,3acb228b7a44ad5b247ae89cc6975a88d44332bca73346c30de654f0fb433c9d
lens_pdf-022-incident_report-stale_primary::pro::de,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,27ba410819734533dadc222bf92051d4449579c20d7ff663bf71da6b90abc24e
lens_pdf-022-incident_report-stale_primary::advanced::pl,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,9fac65a9ded3d9c35bbf5bf6d89fa6f6f786339baa8269a1353276edac859995
lens_pdf-022-incident_report-stale_primary::advanced::en,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,0a8268af215a316581837770550091e367e903bc1a7cd08f17180e4ecb24eb2f
lens_pdf-022-incident_report-stale_primary::advanced::de,lens_pdf-022-incident_report-stale_primary,lens_pdf,stale_primary,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,12650a0e9b7239036bd474ed4bd0b7c0907d6711d6e85aae935ee3f597510ea9
lens_pdf-023-incident_report-license_restricted::basic::pl,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,basic,pl,metadata_and_limitations_only,False,False,1,NOT_EXECUTED,49df0ee2abcfe58d2790206249fc3a04e565ccc7ddfb5cb61147c92886457ba9
lens_pdf-023-incident_report-license_restricted::basic::en,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,basic,en,metadata_and_limitations_only,False,False,1,NOT_EXECUTED,79b91f642d2d4bcb98d6cf99686853751471a574c5a26cb6399b3e491290c48d
lens_pdf-023-incident_report-license_restricted::basic::de,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,basic,de,metadata_and_limitations_only,False,False,1,NOT_EXECUTED,edb7bcfa0854c1991d09c0762fa809d06cd6fe6cb9e826db28faf36a7ed32d9d
lens_pdf-023-incident_report-license_restricted::pro::pl,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,pro,pl,blocked_without_release_rights,True,False,2,NOT_EXECUTED,c1a100cf260e04be9d9655775c7480962ee6b1ef8b6bd5f4cfaf147d8b5a0f01
lens_pdf-023-incident_report-license_restricted::pro::en,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,pro,en,blocked_without_release_rights,True,False,2,NOT_EXECUTED,c7115632751ab84cc094fa8cb159ce689b33c423a3ccebc7fde8e7a6b7941cde
lens_pdf-023-incident_report-license_restricted::pro::de,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,pro,de,blocked_without_release_rights,True,False,2,NOT_EXECUTED,acb99851bbc92f144100c4b3da5057d4d42d81c2f42216d5a1a0ca12984475d8
lens_pdf-023-incident_report-license_restricted::advanced::pl,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,advanced,pl,blocked_without_release_rights,True,False,2,NOT_EXECUTED,c7c8e3ca252e445a9c961fa60f853ac9dce5d87a633604b1119689ba80db16cd
lens_pdf-023-incident_report-license_restricted::advanced::en,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,advanced,en,blocked_without_release_rights,True,False,2,NOT_EXECUTED,6566a6b0ad1f87e316637a1cc0dd8cc4fb1dba6d1e71a62b73e9da2c02bd6e98
lens_pdf-023-incident_report-license_restricted::advanced::de,lens_pdf-023-incident_report-license_restricted,lens_pdf,license_restricted,advanced,de,blocked_without_release_rights,True,False,2,NOT_EXECUTED,7dd133b4dbe6b15a6095090b2d0db32058d352da5592a116f2abbe3d73f3dea6
lens_pdf-024-incident_report-chart_data_missing::basic::pl,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,c8b77f58a8d02a291e40de17837bfd869d00d042f772264e1841b6725fe79026
lens_pdf-024-incident_report-chart_data_missing::basic::en,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,7e1fb540699f841ac88483840f7485d6c179db72ae9440bb66db5bc4abe9da12
lens_pdf-024-incident_report-chart_data_missing::basic::de,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,fcf769705346b41e0d45a2dd3874f8631f16aa467134446eca43a1578783351c
lens_pdf-024-incident_report-chart_data_missing::pro::pl,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,501dddb6c37858057eb0e38de868fe2b8339e1af5b3cd69a7582f623f8712d7d
lens_pdf-024-incident_report-chart_data_missing::pro::en,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,fc5bdf1a9dd43680ba30711b7766bfe23b5860a0e2cef2703c0b41c350fc77f2
lens_pdf-024-incident_report-chart_data_missing::pro::de,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,355778342fa72bf3a7c49b11d60be843fb9553965b17a07e97b7905ab70d9eba
lens_pdf-024-incident_report-chart_data_missing::advanced::pl,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,627e66d331d8009e5d6d9683cfe7312e8e81e194ce04146b4aa73726735d6279
lens_pdf-024-incident_report-chart_data_missing::advanced::en,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,d56e64a390c95a02ef5fa32d3c723074455b561f47eb64ca6b9742a00d9daac0
lens_pdf-024-incident_report-chart_data_missing::advanced::de,lens_pdf-024-incident_report-chart_data_missing,lens_pdf,chart_data_missing,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,0eb0ba5d6c1b8b9ef608906eb83e709af3cc42c3971310d3c8edc524a25dcc18
lens_pdf-025-incident_report-identity_ambiguous::basic::pl,lens_pdf-025-incident_report-identity_ambiguous,lens_pdf,identity_ambiguous,basic,pl,metadata_and_limitations_only,False,False,1,NOT_EXECUTED,7739e5a563063d914dc9c769a62da906fad0d7facad89d204ba499e119b32c15
lens_pdf-025-incident_report-identity_ambiguous::basic::en,lens_pdf-025-incident_report-identity_ambiguous,lens_pdf,identity_ambiguous,basic,en,metadata_and_limitations_only,False,False,1,NOT_EXECUTED,37a270d650ee00cec96ecbfd91382f85fcf301ed639e99d48e9eaae480c40c6d
lens_pdf-025-incident_report-identity_ambiguous::basic::de,lens_pdf-025-incident_report-identity_ambiguous,lens_pdf,identity_ambiguous,basic,de,metadata_and_limitations_only,False,False,1,NOT_EXECUTED,80fd66bb3fb1751643c9dcddce4c625c3da4d11c182ca8e6a7b39da93dccb7ef
